"production_family","wk","fecha","fa_pn","pn_componente","wo","quantity","cod_defecto","label","linea","turno","cluster"
"Opus","Week 02","1/7/2020","86990","11294",2046666,6,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","30490",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","11503",2046666,4,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","26883",2046666,4,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","7334",2046666,12,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","30490",2046666,1,"DW103",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","9782",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","7335",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","7334",2046666,2,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","26883",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","11503",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","11294",2046666,3,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","11781",2046666,1,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","86990","7335",2046666,6,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","87000","83761",2046655,250,"DW4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","39388","37572",2047002,7,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37572",2047002,10,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37584",2047002,8,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37584",2047002,10,"DW4016",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","111000","11294",2048523,132,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","4935",2048523,1,"SM1414",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","4935",2048523,32,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","24907",2048523,12,"SM4904",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","24907",2048523,21,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11301",2048523,1,"SM4003",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11301",2048523,32,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11300",2048523,4,"SM500",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,1,"SM3901",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,1,"SM4007",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,9,"SM3906",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,1,"SM200",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,2,"SM205",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,19,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","14651",2048523,33,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","10326",2048523,132,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11300",2048523,29,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","42550",2048523,1,"SM3007",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","42550",2048523,32,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11294",2048523,47,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","4935",2048523,2,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","24907",2048523,2,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11301",2048523,2,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","42550",2048523,1,"SM3300",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","42550",2048523,1,"SM5207",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,1,"SM4007",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,4,"SM200",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","22746",2048523,10,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","14651",2048523,4,"SM701",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","14651",2048523,4,"SM4502",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","14651",2048523,7,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","10326",2048523,60,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","111000","11294",2048523,1,"",0,"Line 2 (STV)","T 1",2
"Opus","Week 02","1/7/2020","63374","81934",2046912,20,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","49814",2046912,20,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","83631",2046912,5,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","83630",2046912,5,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","86000","82881",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","82882",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","82884",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","86003",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","42071",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","37572",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","84101",2048590,7,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","42071",2048590,5,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","82884",2048590,1,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","82882",2048590,1,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","82881",2048590,1,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","86003",2048590,7,"DW5579",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","88001",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","88002",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","88003",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","88005",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","88006",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","86000","88001",2046838,9,"DW4016",1,"Linea9","T 1",2
"Opus","Week 02","1/7/2020","63374","83630",2046912,10,"DW4038",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","81934",2046912,84,"DW4016",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","49814",2046912,95,"DW4038",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","81934",2046912,12,"",0,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","83630",2046912,3,"",0,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","49814",2046912,60,"DW5594",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","83631",2046912,3,"",0,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","41190",2046912,3,"",0,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","83631",2046912,10,"DW4038",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","81934",2046912,40,"DW4038",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","49814",2046912,40,"DW4038",1,"Line 18 (Wire to Wire)","T 1",2
"Opus","Week 02","1/7/2020","63374","83631",2046912,5,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","83630",2046912,5,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","49814",2046912,20,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","81934",2046912,20,"DW4038",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","81934",2046912,24,"DW5598",1,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","83631",2046912,6,"",0,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","63374","83630",2046912,6,"",0,"Line 18 (Wire to Wire)","T 2",1
"Opus","Week 02","1/7/2020","86990","7335",2046665,10,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","26883",2046665,10,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","11294",2046665,30,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","11503",2046665,11,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","30490",2046665,8,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","9782",2046665,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","7334",2046665,2,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","7335",2046665,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","26883",2046665,1,"DW1804",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","11503",2046665,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","11294",2046665,3,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","9782",2046665,10,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","86990","7334",2046665,20,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","11279",2046664,4,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","11279",2046664,4,"PKG103",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","11279",2046664,2,"PKG119",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","11279",2046664,5,"PKG124",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","9570",2046664,11,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","9570",2046664,13,"PKG115",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","9570",2046664,2,"PKG116",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","11279",2046664,15,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","12197","9570",2046664,4,"",0,"Line 7 (Reflex)","T 1",2
"Opus","Week 02","1/7/2020","87000","9570",2046656,4,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11279",2046656,4,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11378",2046655,8,"DE2903",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","1844",2046655,1,"DE1850",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","83761",2046655,1,"DE1850",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","9570",2046655,2,"PKG113",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","9570",2046655,9,"PKG115",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","9570",2046655,1,"PKG117",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","9570",2046655,35,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11279",2046655,4,"PKG105",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11279",2046655,3,"PKG119",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11279",2046655,28,"PKG124",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11279",2046655,12,"",0,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","10113",2046657,1,"DE1850",0,"Line 6 (Evac)","T 2",1
"Opus","Week 02","1/7/2020","87000","11279",2046655,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 02","1/7/2020","87000","9570",2046655,4,"",0,"Line 6 (Evac)","T 2",1
"Opus","Week 02","1/7/2020","87000","9782",2046656,19,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","7335",2046656,19,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","7334",2046656,38,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","26883",2046656,19,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","30490",2046656,19,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11503",2046656,19,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","11294",2046656,57,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","10113",2046655,31,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","12573",2046655,31,"DE4016",1,"Line 6 (Evac)","T 1",2
"Opus","Week 02","1/7/2020","87000","12156",2046655,3,"DE3707",1,"Line 6 (Evac)","T 2",1
"Opus","Week 02","1/7/2020","40927","23441",2047199,80,"dw5212",0,"SA","T 1",2
"Opus","Week 02","1/7/2020","40927","40582",2047199,20,"",0,"SA","T 1",2
"Opus","Week 02","1/7/2020","40927","40582",2047199,42,"",0,"SA","T 1",2
"Opus","Week 02","1/7/2020","42550","4496",2047239,16,"DW3903",1,"SA","T 1",2
"Opus","Week 02","1/7/2020","42550","48389",2047239,7,"",0,"SA","T 1",2
"Opus","Week 02","1/7/2020","93846","42003",2047232,9,"DW1804",0,"Returns","T 1",2
"Opus","Week 02","1/7/2020","37067","4496",2047168,12,"DW3302",1,"SA","T 1",2
"Opus","Week 02","1/7/2020","37067","4496",2047168,5,"DW4035",1,"SA","T 1",2
"Opus","Week 02","1/7/2020","42550","40927",2047240,56,"",0,"Ambient","T 1",2
"Opus","Week 02","1/7/2020","42550","48389",2047240,28,"DW107",1,"Ambient","T 1",2
"Opus","Week 02","1/7/2020","87015","11781",2046667,1,"DW04",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","9782",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","14599",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","14598",2046667,2,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","14147",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","35422",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","26883",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","11503",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","87015","30490",2046667,1,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","12573",2046664,22,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","10113",2046664,22,"DW4016",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","11279",2046664,4,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","9570",2046664,4,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","11279",2046664,15,"PKG124",1,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","12197","9570",2046664,15,"",0,"Line 7 (Reflex)","T 2",1
"Opus","Week 02","1/7/2020","39388","9494",2047001,1,"DW2901",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","23780",2047001,15,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","9570",2047001,4,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","9570",2047001,11,"PKG116",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","23780",2047001,15,"PKG119",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","9570",2047001,15,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37584",2047003,4,"DW1400",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37584",2047003,12,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","24907",2047003,1,"DW4903",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","24907",2047003,9,"DW4904",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","24907",2047003,6,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","41454",2047003,10,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37569",2047003,13,"dw200",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37569",2047003,1,"DW3906",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37569",2047003,1,"dw4503",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37569",2047003,34,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","42403",2047003,4,"dw701",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","42403",2047003,1,"dw4504",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","42403",2047003,44,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","31568",2047003,16,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","10326",2047003,9,"dw400",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","10326",2047003,1,"DW800",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","10326",2047003,3,"DW801",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","10326",2047003,1,"DW4500",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","10326",2047003,182,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","11294",2047003,1,"DW301",1,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","11294",2047003,131,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37572",2047003,14,"",0,"Line 5 (SMX2)","T 2",1
"Opus","Week 02","1/7/2020","39388","37572",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","41454",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37569",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","42403",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","10326",2047003,4,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","11294",2047003,4,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","31568",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","24907",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37584",2047003,1,"DW4023",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37584",2047003,2,"DW1400",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37584",2047003,1,"DW1414",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37584",2047003,5,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37572",2047003,8,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","41454",2047003,6,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37569",2047003,2,"DW200",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37569",2047003,5,"DW3906",1,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","37569",2047003,3,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","42403",2047003,10,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","10326",2047003,40,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","11294",2047003,32,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","24907",2047003,8,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","39388","31568",2047003,8,"",0,"Line 5 (SMX2)","T 1",2
"Opus","Week 02","1/7/2020","88000","88032",2046852,6,"PKG119",0,"Line 3 (Pilot)","T 2",1
"Opus","Week 02","1/7/2020","88000","64102",2046852,6,"",0,"Line 3 (Pilot)","T 2",1
"Opus","Week 02","1/7/2020","88000","88032",2046852,8,"",0,"Line 3 (Pilot)","T 2",1
"Opus","Week 02","1/7/2020","88000","64102",2046852,8,"",0,"Line 3 (Pilot)","T 2",1
"Opus","Week 02","1/7/2020","88000","88032",2046852,8,"PKG119",0,"Line 3 (Pilot)","T 1",2
"Opus","Week 02","1/7/2020","88000","64102",2046852,8,"DW3301",0,"Line 3 (Pilot)","T 1",2
"Opus","Week 02","1/7/2020","88000","88032",2046852,8,"",0,"Line 3 (Pilot)","T 1",2
"Opus","Week 02","1/7/2020","88000","64102",2046852,8,"",0,"Line 3 (Pilot)","T 1",2
"Opus","Week 02","1/7/2020","88000","89012",2046842,3,"DW5551",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","89012",2046842,12,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","45907",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","84757",2046842,4,"DW5554",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","84757",2046842,11,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88023",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88009",2046842,2,"DW5623",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88009",2046842,13,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88001",2046842,3,"DW210",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88001",2046842,12,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88002",2046842,3,"DW5622",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88002",2046842,12,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88006",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88003",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88011",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88005",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","88000","88014",2046842,15,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","65121",2048590,1,"PKG111",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","65121",2048590,6,"PKG124",1,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","64102",2048590,7,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","65121",2048590,8,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","86000","64102",2048590,8,"",0,"Linea9","T 2",1
"Opus","Week 02","1/7/2020","57894","22746",2046953,1,"SM3904",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","22746",2046953,5,"SM3906",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","22746",2046953,9,"",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","14651",2046953,1,"SM701",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","14651",2046953,14,"",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","10326",2046953,60,"",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","11294",2046953,60,"",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","24907",2046953,3,"SM4904",0,"Line 4","T 1",2
"Opus","Week 02","1/7/2020","57894","22746",2046953,2,"SM4030",0,"Line 4","T 2",1
"Opus","Week 02","1/7/2020","57894","22746",2046953,1,"",0,"Line 4","T 2",1
"Opus","Week 02","1/7/2020","57894","14651",2046953,3,"",0,"Line 4","T 2",1
"Opus","Week 02","1/7/2020","57894","10326",2046953,1,"SM400",0,"Line 4","T 2",1
"Opus","Week 02","1/7/2020","57894","10326",2046953,11,"",0,"Line 4","T 2",1
